20	4	5	800.0	1400.0	0.0	404.0	129.0	986.0	692.0	JPGImages/Alfa_Romeo_20.jpg
21	4	5	1000.0	1000.0	0.0	614.0	610.0	783.0	769.0	JPGImages/Alfa_Romeo_21.jpg
22	4	5	220.0	220.0	0.0	7.0	1.0	218.0	219.0	JPGImages/Alfa_Romeo_22.jpg
23	4	5	957.0	1300.0	0.0	388.0	166.0	1049.0	724.0	JPGImages/Alfa_Romeo_23.jpg
24	4	5	1000.0	1000.0	0.0	564.0	657.0	949.0	957.0	JPGImages/Alfa_Romeo_24.jpg
25	4	5	768.0	1027.0	0.0	243.0	131.0	725.0	651.0	JPGImages/Alfa_Romeo_25.jpg
26	4	5	1858.0	2619.0	0.0	968.0	241.0	1682.0	989.0	JPGImages/Alfa_Romeo_26.jpg
27	4	5	881.0	1300.0	0.0	530.0	239.0	783.0	433.0	JPGImages/Alfa_Romeo_27.jpg
28	4	5	1360.0	2048.0	0.0	634.0	402.0	1408.0	1076.0	JPGImages/Alfa_Romeo_28.jpg
29	4	5	1105.0	1000.0	0.0	32.0	743.0	316.0	1027.0	JPGImages/Alfa_Romeo_29.jpg
30	4	5	1024.0	1280.0	0.0	489.0	455.0	803.0	709.0	JPGImages/Alfa_Romeo_30.jpg
31	4	5	1024.0	789.0	0.0	286.0	315.0	519.0	527.0	JPGImages/Alfa_Romeo_31.jpg
32	4	5	720.0	1280.0	0.0	447.0	119.0	828.0	492.0	JPGImages/Alfa_Romeo_32.jpg
33	4	5	769.0	1280.0	0.0	963.0	228.0	1114.0	394.0	JPGImages/Alfa_Romeo_33.jpg
34	4	5	800.0	1067.0	0.0	786.0	293.0	856.0	489.0	JPGImages/Alfa_Romeo_34.jpg
35	4	5	1080.0	1920.0	0.0	1175.0	312.0	1620.0	907.0	JPGImages/Alfa_Romeo_35.jpg
36	4	5	800.0	1055.0	0.0	70.0	11.0	909.0	780.0	JPGImages/Alfa_Romeo_36.jpg
37	4	5	2130.0	2130.0	0.0	126.0	70.0	2033.0	2022.0	JPGImages/Alfa_Romeo_37.jpg
38	4	5	1390.0	975.0	0.0	318.0	506.0	669.0	903.0	JPGImages/Alfa_Romeo_38.jpg
39	4	5	1200.0	1031.0	0.0	376.0	413.0	653.0	690.0	JPGImages/Alfa_Romeo_39.jpg
0	4	5	768.0	1024.0	1.0	363.0	420.0	924.0	620.0	JPGImages/Brembo_0.jpg
1	4	5	220.0	220.0	1.0	1.0	23.0	93.0	215.0	JPGImages/Brembo_1.jpg
2	4	5	1035.0	945.0	1.0	312.0	481.0	358.0	704.0	JPGImages/Brembo_2.jpg
3	4	5	220.0	220.0	1.0	1.0	1.0	218.0	220.0	JPGImages/Brembo_3.jpg
4	4	5	220.0	220.0	1.0	1.0	1.0	220.0	219.0	JPGImages/Brembo_4.jpg
5	4	5	220.0	220.0	1.0	17.0	132.0	215.0	211.0	JPGImages/Brembo_5.jpg
6	4	5	220.0	220.0	1.0	1.0	1.0	219.0	220.0	JPGImages/Brembo_6.jpg
7	4	5	220.0	220.0	1.0	127.0	75.0	182.0	212.0	JPGImages/Brembo_7.jpg
8	4	5	220.0	220.0	1.0	1.0	1.0	218.0	219.0	JPGImages/Brembo_8.jpg
9	4	5	220.0	220.0	1.0	36.0	74.0	93.0	200.0	JPGImages/Brembo_9.jpg
10	4	5	220.0	220.0	1.0	1.0	1.0	220.0	218.0	JPGImages/Brembo_10.jpg
11	4	5	1000.0	1000.0	1.0	459.0	452.0	763.0	648.0	JPGImages/Brembo_11.jpg
12	4	5	220.0	220.0	1.0	1.0	78.0	220.0	159.0	JPGImages/Brembo_12.jpg
13	4	5	220.0	220.0	1.0	16.0	125.0	206.0	182.0	JPGImages/Brembo_13.jpg
14	4	5	220.0	220.0	1.0	26.0	11.0	89.0	197.0	JPGImages/Brembo_14.jpg
15	4	5	220.0	220.0	1.0	1.0	1.0	220.0	219.0	JPGImages/Brembo_15.jpg
16	4	5	220.0	220.0	1.0	1.0	1.0	220.0	219.0	JPGImages/Brembo_16.jpg
17	4	5	220.0	220.0	1.0	21.0	1.0	75.0	205.0	JPGImages/Brembo_17.jpg
18	4	5	1507.0	2048.0	1.0	1247.0	916.0	1762.0	1155.0	JPGImages/Brembo_18.jpg
19	4	5	1107.0	1107.0	1.0	357.0	242.0	536.0	300.0	JPGImages/Brembo_19.jpg
20	4	5	2048.0	2048.0	1.0	1414.0	563.0	1705.0	867.0	JPGImages/Brembo_20.jpg
21	4	5	314.0	1280.0	1.0	7.0	7.0	1265.0	313.0	JPGImages/Brembo_21.jpg
22	4	5	220.0	220.0	1.0	1.0	1.0	220.0	219.0	JPGImages/Brembo_22.jpg
23	4	5	863.0	1024.0	1.0	434.0	487.0	466.0	510.0	JPGImages/Brembo_23.jpg
24	4	5	1200.0	1600.0	1.0	293.0	617.0	405.0	702.0	JPGImages/Brembo_24.jpg
25	4	5	782.0	1280.0	1.0	567.0	248.0	664.0	401.0	JPGImages/Brembo_25.jpg
26	4	5	220.0	220.0	1.0	1.0	30.0	89.0	213.0	JPGImages/Brembo_26.jpg
27	4	5	1000.0	1000.0	1.0	490.0	511.0	825.0	674.0	JPGImages/Brembo_27.jpg
28	4	5	1464.0	1920.0	1.0	1180.0	585.0	1304.0	999.0	JPGImages/Brembo_28.jpg
29	4	5	2000.0	2000.0	1.0	1322.0	273.0	1438.0	313.0	JPGImages/Brembo_29.jpg
30	4	5	960.0	1280.0	1.0	912.0	378.0	975.0	520.0	JPGImages/Brembo_30.jpg
31	4	5	960.0	1280.0	1.0	967.0	399.0	1055.0	737.0	JPGImages/Brembo_31.jpg
32	4	5	960.0	1280.0	1.0	354.0	260.0	418.0	501.0	JPGImages/Brembo_32.jpg
33	4	5	800.0	1200.0	1.0	524.0	498.0	574.0	648.0	JPGImages/Brembo_33.jpg
34	4	5	768.0	1024.0	1.0	627.0	236.0	692.0	349.0	JPGImages/Brembo_34.jpg
35	4	5	1280.0	1028.0	1.0	448.0	886.0	587.0	952.0	JPGImages/Brembo_35.jpg
36	4	5	1000.0	1000.0	1.0	315.0	518.0	669.0	577.0	JPGImages/Brembo_36.jpg
37	4	5	1000.0	1000.0	1.0	601.0	608.0	875.0	727.0	JPGImages/Brembo_37.jpg
38	4	5	220.0	220.0	1.0	1.0	1.0	219.0	220.0	JPGImages/Brembo_38.jpg
39	4	5	1000.0	1000.0	1.0	393.0	578.0	804.0	771.0	JPGImages/Brembo_39.jpg
0	4	5	471.0	770.0	2.0	331.0	127.0	563.0	228.0	JPGImages/Claro_0.jpg
1	4	5	1200.0	1200.0	2.0	82.0	353.0	1136.0	781.0	JPGImages/Claro_1.jpg
2	4	5	625.0	472.0	2.0	369.0	171.0	425.0	330.0	JPGImages/Claro_2.jpg
3	4	5	442.0	625.0	2.0	354.0	39.0	474.0	117.0	JPGImages/Claro_3.jpg
4	4	5	780.0	1280.0	2.0	918.0	690.0	1013.0	743.0	JPGImages/Claro_4.jpg
5	4	5	325.0	500.0	2.0	50.0	121.0	224.0	187.0	JPGImages/Claro_5.jpg
6	4	5	682.0	1024.0	2.0	186.0	8.0	807.0	220.0	JPGImages/Claro_6.jpg
7	4	5	683.0	1024.0	2.0	193.0	29.0	553.0	176.0	JPGImages/Claro_7.jpg
8	4	5	410.0	700.0	2.0	134.0	49.0	625.0	294.0	JPGImages/Claro_8.jpg
9	4	5	550.0	540.0	2.0	131.0	218.0	413.0	327.0	JPGImages/Claro_9.jpg
10	4	5	220.0	220.0	2.0	1.0	1.0	218.0	219.0	JPGImages/Claro_10.jpg
11	4	5	220.0	220.0	2.0	27.0	38.0	198.0	213.0	JPGImages/Claro_11.jpg
12	4	5	220.0	220.0	2.0	1.0	56.0	220.0	157.0	JPGImages/Claro_12.jpg
13	4	5	220.0	220.0	2.0	1.0	1.0	219.0	219.0	JPGImages/Claro_13.jpg
14	4	5	220.0	220.0	2.0	1.0	1.0	220.0	219.0	JPGImages/Claro_14.jpg
15	4	5	220.0	220.0	2.0	1.0	1.0	219.0	220.0	JPGImages/Claro_15.jpg
16	4	5	220.0	220.0	2.0	13.0	54.0	220.0	145.0	JPGImages/Claro_16.jpg
17	4	5	220.0	220.0	2.0	37.0	2.0	159.0	220.0	JPGImages/Claro_17.jpg
18	4	5	220.0	220.0	2.0	65.0	1.0	206.0	217.0	JPGImages/Claro_18.jpg
19	4	5	220.0	220.0	2.0	2.0	57.0	217.0	161.0	JPGImages/Claro_19.jpg
20	4	5	220.0	220.0	2.0	21.0	15.0	205.0	171.0	JPGImages/Claro_20.jpg
21	4	5	220.0	220.0	2.0	33.0	1.0	157.0	192.0	JPGImages/Claro_21.jpg
22	4	5	220.0	220.0	2.0	17.0	1.0	114.0	219.0	JPGImages/Claro_22.jpg
23	4	5	220.0	220.0	2.0	61.0	22.0	220.0	198.0	JPGImages/Claro_23.jpg
24	4	5	220.0	220.0	2.0	9.0	51.0	220.0	155.0	JPGImages/Claro_24.jpg
25	4	5	220.0	220.0	2.0	17.0	10.0	217.0	167.0	JPGImages/Claro_25.jpg
26	4	5	220.0	220.0	2.0	14.0	19.0	166.0	185.0	JPGImages/Claro_26.jpg
27	4	5	220.0	220.0	2.0	1.0	1.0	219.0	154.0	JPGImages/Claro_27.jpg
28	4	5	220.0	220.0	2.0	3.0	19.0	220.0	195.0	JPGImages/Claro_28.jpg
29	4	5	220.0	220.0	2.0	69.0	4.0	166.0	220.0	JPGImages/Claro_29.jpg
30	4	5	220.0	220.0	2.0	1.0	1.0	219.0	220.0	JPGImages/Claro_30.jpg
31	4	5	220.0	220.0	2.0	14.0	64.0	209.0	138.0	JPGImages/Claro_31.jpg
32	4	5	220.0	220.0	2.0	1.0	3.0	220.0	219.0	JPGImages/Claro_32.jpg
33	4	5	220.0	220.0	2.0	1.0	1.0	215.0	220.0	JPGImages/Claro_33.jpg
34	4	5	220.0	220.0	2.0	1.0	7.0	220.0	219.0	JPGImages/Claro_34.jpg
35	4	5	220.0	220.0	2.0	1.0	16.0	220.0	219.0	JPGImages/Claro_35.jpg
36	4	5	220.0	220.0	2.0	18.0	17.0	194.0	174.0	JPGImages/Claro_36.jpg
37	4	5	220.0	220.0	2.0	2.0	52.0	214.0	163.0	JPGImages/Claro_37.jpg
38	4	5	220.0	220.0	2.0	1.0	1.0	220.0	219.0	JPGImages/Claro_38.jpg
39	4	5	220.0	220.0	2.0	15.0	13.0	220.0	179.0	JPGImages/Claro_39.jpg
0	4	5	678.0	904.0	3.0	435.0	114.0	786.0	264.0	JPGImages/Honeywell_0.jpg
1	4	5	220.0	220.0	3.0	36.0	1.0	113.0	219.0	JPGImages/Honeywell_1.jpg
2	4	5	220.0	220.0	3.0	123.0	1.0	187.0	219.0	JPGImages/Honeywell_2.jpg
3	4	5	960.0	960.0	3.0	382.0	725.0	593.0	775.0	JPGImages/Honeywell_3.jpg
4	4	5	1200.0	1200.0	3.0	212.0	393.0	460.0	469.0	JPGImages/Honeywell_4.jpg
5	4	5	1200.0	1200.0	3.0	260.0	367.0	353.0	417.0	JPGImages/Honeywell_5.jpg
6	4	5	366.0	550.0	3.0	33.0	1.0	517.0	98.0	JPGImages/Honeywell_6.jpg
7	4	5	1000.0	1500.0	3.0	481.0	465.0	1043.0	600.0	JPGImages/Honeywell_7.jpg
8	4	5	220.0	220.0	3.0	47.0	5.0	97.0	220.0	JPGImages/Honeywell_8.jpg
9	4	5	256.0	256.0	3.0	21.0	17.0	243.0	71.0	JPGImages/Honeywell_9.jpg
10	4	5	2550.0	3300.0	3.0	184.0	860.0	3058.0	1572.0	JPGImages/Honeywell_10.jpg
11	4	5	150.0	200.0	3.0	25.0	52.0	176.0	86.0	JPGImages/Honeywell_11.jpg
12	4	5	540.0	520.0	3.0	56.0	174.0	457.0	256.0	JPGImages/Honeywell_12.jpg
13	4	5	220.0	220.0	3.0	1.0	74.0	212.0	129.0	JPGImages/Honeywell_13.jpg
14	4	5	335.0	595.0	3.0	109.0	90.0	456.0	168.0	JPGImages/Honeywell_14.jpg
15	4	5	813.0	1860.0	3.0	118.0	1.0	1785.0	303.0	JPGImages/Honeywell_15.jpg
16	4	5	956.0	1300.0	3.0	80.0	218.0	818.0	808.0	JPGImages/Honeywell_16.jpg
17	4	5	250.0	380.0	3.0	97.0	109.0	295.0	153.0	JPGImages/Honeywell_17.jpg
18	4	5	236.0	310.0	3.0	76.0	19.0	184.0	84.0	JPGImages/Honeywell_18.jpg
19	4	5	180.0	180.0	3.0	8.0	66.0	177.0	110.0	JPGImages/Honeywell_19.jpg
20	4	5	220.0	220.0	3.0	61.0	10.0	138.0	219.0	JPGImages/Honeywell_20.jpg
21	4	5	252.0	484.0	3.0	5.0	27.0	484.0	127.0	JPGImages/Honeywell_21.jpg
22	4	5	175.0	175.0	3.0	11.0	14.0	165.0	45.0	JPGImages/Honeywell_22.jpg
23	4	5	310.0	310.0	3.0	61.0	60.0	252.0	97.0	JPGImages/Honeywell_23.jpg
24	4	5	220.0	220.0	3.0	52.0	1.0	119.0	220.0	JPGImages/Honeywell_24.jpg
25	4	5	478.0	640.0	3.0	173.0	69.0	518.0	185.0	JPGImages/Honeywell_25.jpg
26	4	5	1080.0	2200.0	3.0	1387.0	635.0	1529.0	666.0	JPGImages/Honeywell_26.jpg
27	4	5	900.0	900.0	3.0	349.0	136.0	560.0	188.0	JPGImages/Honeywell_27.jpg
28	4	5	900.0	900.0	3.0	356.0	247.0	544.0	294.0	JPGImages/Honeywell_28.jpg
29	4	5	2062.0	3000.0	3.0	565.0	498.0	2132.0	963.0	JPGImages/Honeywell_29.jpg
30	4	5	548.0	1759.0	3.0	683.0	231.0	1370.0	399.0	JPGImages/Honeywell_30.jpg
31	4	5	810.0	1242.0	3.0	244.0	536.0	624.0	639.0	JPGImages/Honeywell_31.jpg
32	4	5	220.0	220.0	3.0	1.0	81.0	201.0	145.0	JPGImages/Honeywell_32.jpg
33	4	5	1000.0	1000.0	3.0	405.0	257.0	597.0	310.0	JPGImages/Honeywell_33.jpg
34	4	5	1000.0	1000.0	3.0	408.0	277.0	601.0	332.0	JPGImages/Honeywell_34.jpg
35	4	5	220.0	220.0	3.0	1.0	83.0	207.0	138.0	JPGImages/Honeywell_35.jpg
36	4	5	1000.0	1000.0	3.0	395.0	197.0	608.0	250.0	JPGImages/Honeywell_36.jpg
37	4	5	3135.0	2816.0	3.0	193.0	456.0	764.0	652.0	JPGImages/Honeywell_37.jpg
38	4	5	910.0	1366.0	3.0	973.0	351.0	1032.0	377.0	JPGImages/Honeywell_38.jpg
39	4	5	1500.0	1500.0	3.0	1019.0	278.0	1414.0	335.0	JPGImages/Honeywell_39.jpg
0	4	5	937.0	1280.0	4.0	451.0	326.0	520.0	382.0	JPGImages/Infor_0.jpg
1	4	5	220.0	220.0	4.0	1.0	95.0	220.0	175.0	JPGImages/Infor_1.jpg
2	4	5	220.0	220.0	4.0	56.0	8.0	145.0	206.0	JPGImages/Infor_2.jpg
3	4	5	220.0	220.0	4.0	90.0	116.0	155.0	177.0	JPGImages/Infor_3.jpg
4	4	5	220.0	220.0	4.0	1.0	48.0	206.0	186.0	JPGImages/Infor_4.jpg
5	4	5	220.0	220.0	4.0	54.0	81.0	100.0	128.0	JPGImages/Infor_5.jpg
6	4	5	220.0	220.0	4.0	107.0	46.0	171.0	163.0	JPGImages/Infor_6.jpg
7	4	5	220.0	220.0	4.0	96.0	53.0	148.0	174.0	JPGImages/Infor_7.jpg
8	4	5	220.0	220.0	4.0	45.0	10.0	177.0	219.0	JPGImages/Infor_8.jpg
9	4	5	220.0	220.0	4.0	52.0	7.0	216.0	181.0	JPGImages/Infor_9.jpg
10	4	5	220.0	220.0	4.0	58.0	17.0	155.0	220.0	JPGImages/Infor_10.jpg
11	4	5	1623.0	1300.0	4.0	577.0	789.0	715.0	871.0	JPGImages/Infor_11.jpg
12	4	5	220.0	220.0	4.0	95.0	43.0	147.0	163.0	JPGImages/Infor_12.jpg
13	4	5	220.0	220.0	4.0	112.0	84.0	194.0	149.0	JPGImages/Infor_13.jpg
14	4	5	220.0	220.0	4.0	1.0	41.0	217.0	121.0	JPGImages/Infor_14.jpg
15	4	5	220.0	220.0	4.0	25.0	55.0	220.0	179.0	JPGImages/Infor_15.jpg
16	4	5	220.0	220.0	4.0	114.0	68.0	170.0	127.0	JPGImages/Infor_16.jpg
17	4	5	220.0	220.0	4.0	97.0	1.0	192.0	219.0	JPGImages/Infor_17.jpg
18	4	5	220.0	220.0	4.0	1.0	30.0	220.0	125.0	JPGImages/Infor_18.jpg
19	4	5	220.0	220.0	4.0	69.0	36.0	131.0	95.0	JPGImages/Infor_19.jpg
20	4	5	315.0	600.0	4.0	232.0	124.0	370.0	180.0	JPGImages/Infor_20.jpg
21	4	5	220.0	220.0	4.0	14.0	40.0	213.0	185.0	JPGImages/Infor_21.jpg
22	4	5	600.0	800.0	4.0	410.0	177.0	605.0	342.0	JPGImages/Infor_22.jpg
23	4	5	445.0	720.0	4.0	517.0	223.0	558.0	245.0	JPGImages/Infor_23.jpg
24	4	5	212.0	800.0	4.0	11.0	55.0	201.0	147.0	JPGImages/Infor_24.jpg
25	4	5	195.0	195.0	4.0	10.0	51.0	177.0	133.0	JPGImages/Infor_25.jpg
26	4	5	132.0	328.0	4.0	10.0	39.0	124.0	89.0	JPGImages/Infor_26.jpg
27	4	5	400.0	400.0	4.0	32.0	118.0	365.0	259.0	JPGImages/Infor_27.jpg
28	4	5	1280.0	1280.0	4.0	67.0	379.0	1208.0	806.0	JPGImages/Infor_28.jpg
29	4	5	250.0	250.0	4.0	64.0	78.0	186.0	124.0	JPGImages/Infor_29.jpg
30	4	5	305.0	457.0	4.0	1.0	125.0	105.0	175.0	JPGImages/Infor_30.jpg
31	4	5	237.0	342.0	4.0	161.0	136.0	283.0	204.0	JPGImages/Infor_31.jpg
32	4	5	274.0	940.0	4.0	155.0	98.0	313.0	164.0	JPGImages/Infor_32.jpg
33	4	5	780.0	1170.0	4.0	829.0	380.0	901.0	419.0	JPGImages/Infor_33.jpg
34	4	5	176.0	300.0	4.0	36.0	76.0	87.0	97.0	JPGImages/Infor_34.jpg
35	4	5	392.0	873.0	4.0	45.0	124.0	362.0	236.0	JPGImages/Infor_35.jpg
36	4	5	360.0	480.0	4.0	215.0	41.0	275.0	75.0	JPGImages/Infor_36.jpg
37	4	5	315.0	600.0	4.0	232.0	122.0	370.0	188.0	JPGImages/Infor_37.jpg
38	4	5	450.0	800.0	4.0	52.0	66.0	761.0	373.0	JPGImages/Infor_38.jpg
39	4	5	296.0	1500.0	4.0	4.0	15.0	1500.0	292.0	JPGImages/Infor_39.jpg
0	4	5	800.0	1193.0	5.0	68.0	82.0	1098.0	752.0	JPGImages/Kaspersky_0.jpg
1	4	5	220.0	220.0	5.0	168.0	1.0	207.0	220.0	JPGImages/Kaspersky_1.jpg
2	4	5	220.0	220.0	5.0	1.0	1.0	202.0	219.0	JPGImages/Kaspersky_2.jpg
3	4	5	220.0	220.0	5.0	1.0	1.0	138.0	219.0	JPGImages/Kaspersky_3.jpg
4	4	5	220.0	220.0	5.0	1.0	3.0	104.0	220.0	JPGImages/Kaspersky_4.jpg
5	4	5	220.0	220.0	5.0	1.0	3.0	219.0	220.0	JPGImages/Kaspersky_5.jpg
6	4	5	220.0	220.0	5.0	73.0	1.0	149.0	220.0	JPGImages/Kaspersky_6.jpg
7	4	5	220.0	220.0	5.0	42.0	10.0	121.0	219.0	JPGImages/Kaspersky_7.jpg
8	4	5	220.0	220.0	5.0	2.0	5.0	202.0	194.0	JPGImages/Kaspersky_8.jpg
9	4	5	365.0	758.0	5.0	216.0	145.0	510.0	218.0	JPGImages/Kaspersky_9.jpg
10	4	5	220.0	220.0	5.0	111.0	50.0	155.0	178.0	JPGImages/Kaspersky_10.jpg
11	4	5	180.0	320.0	5.0	4.0	34.0	292.0	88.0	JPGImages/Kaspersky_11.jpg
12	4	5	220.0	220.0	5.0	44.0	30.0	119.0	210.0	JPGImages/Kaspersky_12.jpg
13	4	5	220.0	220.0	5.0	3.0	68.0	135.0	209.0	JPGImages/Kaspersky_13.jpg
14	4	5	220.0	220.0	5.0	7.0	17.0	214.0	220.0	JPGImages/Kaspersky_14.jpg
15	4	5	220.0	220.0	5.0	30.0	85.0	200.0	177.0	JPGImages/Kaspersky_15.jpg
16	4	5	220.0	220.0	5.0	16.0	99.0	210.0	184.0	JPGImages/Kaspersky_16.jpg
17	4	5	220.0	220.0	5.0	1.0	24.0	189.0	109.0	JPGImages/Kaspersky_17.jpg
18	4	5	540.0	960.0	5.0	415.0	31.0	503.0	53.0	JPGImages/Kaspersky_18.jpg
19	4	5	450.0	1820.0	5.0	1.0	3.0	1656.0	443.0	JPGImages/Kaspersky_19.jpg
20	4	5	903.0	638.0	5.0	52.0	400.0	144.0	428.0	JPGImages/Kaspersky_20.jpg
21	4	5	903.0	638.0	5.0	469.0	740.0	594.0	774.0	JPGImages/Kaspersky_21.jpg
22	4	5	278.0	1280.0	5.0	4.0	2.0	1175.0	278.0	JPGImages/Kaspersky_22.jpg
23	4	5	359.0	638.0	5.0	88.0	151.0	559.0	267.0	JPGImages/Kaspersky_23.jpg
24	4	5	541.0	1000.0	5.0	188.0	65.0	760.0	209.0	JPGImages/Kaspersky_24.jpg
25	4	5	430.0	760.0	5.0	177.0	174.0	540.0	257.0	JPGImages/Kaspersky_25.jpg
26	4	5	867.0	981.0	5.0	2.0	643.0	691.0	822.0	JPGImages/Kaspersky_26.jpg
27	4	5	400.0	400.0	5.0	33.0	111.0	336.0	179.0	JPGImages/Kaspersky_27.jpg
28	4	5	545.0	970.0	5.0	395.0	150.0	538.0	189.0	JPGImages/Kaspersky_28.jpg
29	4	5	445.0	299.0	5.0	17.0	16.0	111.0	47.0	JPGImages/Kaspersky_29.jpg
30	4	5	445.0	299.0	5.0	15.0	17.0	110.0	43.0	JPGImages/Kaspersky_30.jpg
31	4	5	1500.0	1500.0	5.0	708.0	223.0	959.0	336.0	JPGImages/Kaspersky_31.jpg
32	4	5	606.0	427.0	5.0	26.0	9.0	177.0	53.0	JPGImages/Kaspersky_32.jpg
33	4	5	220.0	220.0	5.0	10.0	9.0	199.0	210.0	JPGImages/Kaspersky_33.jpg
34	4	5	445.0	318.0	5.0	126.0	21.0	225.0	67.0	JPGImages/Kaspersky_34.jpg
35	4	5	606.0	407.0	5.0	25.0	27.0	146.0	62.0	JPGImages/Kaspersky_35.jpg
36	4	5	426.0	425.0	5.0	37.0	22.0	152.0	53.0	JPGImages/Kaspersky_36.jpg
37	4	5	512.0	512.0	5.0	27.0	200.0	416.0	259.0	JPGImages/Kaspersky_37.jpg
38	4	5	285.0	285.0	5.0	33.0	35.0	102.0	55.0	JPGImages/Kaspersky_38.jpg
39	4	5	197.0	300.0	5.0	146.0	15.0	209.0	39.0	JPGImages/Kaspersky_39.jpg
0	4	5	3085.0	3951.0	6.0	17.0	21.0	3948.0	3085.0	JPGImages/Puma_0.jpg
1	4	5	596.0	1200.0	6.0	3.0	298.0	941.0	596.0	JPGImages/Puma_1.jpg
2	4	5	365.0	730.0	6.0	2.0	4.0	730.0	362.0	JPGImages/Puma_2.jpg
3	4	5	480.0	744.0	6.0	165.0	19.0	189.0	48.0	JPGImages/Puma_3.jpg
4	4	5	220.0	220.0	6.0	1.0	1.0	220.0	219.0	JPGImages/Puma_4.jpg
5	4	5	220.0	220.0	6.0	14.0	4.0	188.0	217.0	JPGImages/Puma_5.jpg
6	4	5	220.0	220.0	6.0	2.0	1.0	200.0	216.0	JPGImages/Puma_6.jpg
7	4	5	220.0	220.0	6.0	1.0	1.0	220.0	219.0	JPGImages/Puma_7.jpg
8	4	5	220.0	220.0	6.0	1.0	1.0	218.0	220.0	JPGImages/Puma_8.jpg
9	4	5	220.0	220.0	6.0	1.0	1.0	220.0	202.0	JPGImages/Puma_9.jpg
10	4	5	220.0	220.0	6.0	1.0	1.0	219.0	141.0	JPGImages/Puma_10.jpg
11	4	5	220.0	220.0	6.0	1.0	1.0	219.0	219.0	JPGImages/Puma_11.jpg
12	4	5	220.0	220.0	6.0	42.0	1.0	183.0	105.0	JPGImages/Puma_12.jpg
13	4	5	220.0	220.0	6.0	1.0	1.0	220.0	219.0	JPGImages/Puma_13.jpg
14	4	5	220.0	220.0	6.0	1.0	1.0	217.0	213.0	JPGImages/Puma_14.jpg
15	4	5	220.0	220.0	6.0	1.0	1.0	220.0	219.0	JPGImages/Puma_15.jpg
16	4	5	220.0	220.0	6.0	1.0	1.0	218.0	220.0	JPGImages/Puma_16.jpg
17	4	5	220.0	220.0	6.0	1.0	1.0	219.0	219.0	JPGImages/Puma_17.jpg
18	4	5	220.0	220.0	6.0	1.0	1.0	220.0	219.0	JPGImages/Puma_18.jpg
19	4	5	220.0	220.0	6.0	1.0	1.0	220.0	205.0	JPGImages/Puma_19.jpg
20	4	5	220.0	220.0	6.0	1.0	1.0	218.0	219.0	JPGImages/Puma_20.jpg
21	4	5	220.0	220.0	6.0	1.0	1.0	219.0	219.0	JPGImages/Puma_21.jpg
22	4	5	220.0	220.0	6.0	1.0	1.0	220.0	218.0	JPGImages/Puma_22.jpg
23	4	5	220.0	220.0	6.0	1.0	1.0	220.0	200.0	JPGImages/Puma_23.jpg
24	4	5	220.0	220.0	6.0	1.0	1.0	219.0	219.0	JPGImages/Puma_24.jpg
25	4	5	220.0	220.0	6.0	1.0	1.0	220.0	219.0	JPGImages/Puma_25.jpg
